Codigo; Precio ;FECHA INICIO;FECHA FIN;CODIG LOCAL
513781; 3.58 ;25/03/2022;22/04/2022;DR4
513782; 11.22 ;25/03/2022;22/04/2022;DR4
513717; 5.98 ;25/03/2022;22/04/2022;DR4
514551; 6.24 ;25/03/2022;22/04/2022;DR4
154718; 2.48 ;25/03/2022;22/04/2022;DR4
113301; 1.95 ;25/03/2022;22/04/2022;DR4
158572; 2.80 ;25/03/2022;22/04/2022;DR4
113302; 4.82 ;25/03/2022;22/04/2022;DR4
154406; 8.98 ;25/03/2022;22/04/2022;DR4
141676; 33.59 ;25/03/2022;22/04/2022;DR4
155299; 17.48 ;25/03/2022;22/04/2022;DR4
534029; 5.68 ;25/03/2022;22/04/2022;DR4
141681; 28.45 ;25/03/2022;22/04/2022;DR4
181074; 6.11 ;25/03/2022;22/04/2022;DR4
514314; 132.33 ;25/03/2022;22/04/2022;DR4
179751; 18.08 ;25/03/2022;22/04/2022;DR4
140498; 25.97 ;25/03/2022;22/04/2022;DR4
140497; 14.16 ;25/03/2022;22/04/2022;DR4
511974; 15.48 ;25/03/2022;22/04/2022;DR4
520572; 12.00 ;25/03/2022;22/04/2022;DR4
525928; 6.92 ;25/03/2022;22/04/2022;DR4
511346; 4.09 ;25/03/2022;22/04/2022;DR4
124285; 22.50 ;25/03/2022;22/04/2022;DR4
124283; 24.05 ;25/03/2022;22/04/2022;DR4
124294; 9.67 ;25/03/2022;22/04/2022;DR4
135916; 77.08 ;25/03/2022;22/04/2022;DR4
514680; 54.02 ;25/03/2022;22/04/2022;DR4
514613; 6.31 ;25/03/2022;22/04/2022;DR4
135330; 3.15 ;25/03/2022;22/04/2022;DR4
510840; 4.78 ;25/03/2022;22/04/2022;DR4
553939; 0.69 ;25/03/2022;22/04/2022;DR4
553940; 1.35 ;25/03/2022;22/04/2022;DR4
513761; 0.30 ;25/03/2022;22/04/2022;DR4
135471; 0.72 ;25/03/2022;22/04/2022;DR4
553941; 8.11 ;25/03/2022;22/04/2022;DR4
559467; 22.09 ;25/03/2022;22/04/2022;DR4
570377; 54.36 ;25/03/2022;22/04/2022;DR4
138917; 4.25 ;25/03/2022;22/04/2022;DR4
135636; 10.04 ;25/03/2022;22/04/2022;DR4
510101; 2.51 ;25/03/2022;22/04/2022;DR4
570276; 4.64 ;25/03/2022;22/04/2022;DR4
131064; 4.46 ;25/03/2022;22/04/2022;DR4
131086; 0.91 ;25/03/2022;22/04/2022;DR4
131088; 0.40 ;25/03/2022;22/04/2022;DR4
131094; 1.41 ;25/03/2022;22/04/2022;DR4
141658; 1.44 ;25/03/2022;22/04/2022;DR4
138322; 3.75 ;25/03/2022;22/04/2022;DR4
137688; 23.71 ;25/03/2022;22/04/2022;DR4
515037; 4.45 ;25/03/2022;22/04/2022;DR4
514776; 23.97 ;25/03/2022;22/04/2022;DR4
136626; 13.55 ;25/03/2022;22/04/2022;DR4
134629; 30.90 ;25/03/2022;22/04/2022;DR4
134843; 7.72 ;25/03/2022;22/04/2022;DR4
525558; 9.97 ;25/03/2022;22/04/2022;DR4
525563; 6.34 ;25/03/2022;22/04/2022;DR4
525673; 11.94 ;25/03/2022;22/04/2022;DR4
134309; 10.68 ;25/03/2022;22/04/2022;DR4
163560; 11.93 ;25/03/2022;22/04/2022;DR4
178337; 7.68 ;25/03/2022;22/04/2022;DR4
113510; 4.23 ;25/03/2022;22/04/2022;DR4
570730; 0.81 ;25/03/2022;22/04/2022;DR4
512079; 2.44 ;25/03/2022;22/04/2022;DR4
524087; 4.92 ;25/03/2022;22/04/2022;DR4
528507; 6.50 ;25/03/2022;22/04/2022;DR4
102475; 18.93 ;25/03/2022;22/04/2022;DR4
102472; 16.56 ;25/03/2022;22/04/2022;DR4
172704; 82.47 ;25/03/2022;22/04/2022;DR4
137767; 9.56 ;25/03/2022;22/04/2022;DR4
137772; 18.49 ;25/03/2022;22/04/2022;DR4
137770; 6.51 ;25/03/2022;22/04/2022;DR4
137771; 5.47 ;25/03/2022;22/04/2022;DR4
139378; 69.73 ;25/03/2022;22/04/2022;DR4
513949; 8.43 ;25/03/2022;22/04/2022;DR4
131905; 22.67 ;25/03/2022;22/04/2022;DR4
133470; 8.56 ;25/03/2022;22/04/2022;DR4
514406; 11.05 ;25/03/2022;22/04/2022;DR4
132855; 23.21 ;25/03/2022;22/04/2022;DR4
117330; 7.61 ;25/03/2022;22/04/2022;DR4
130429; 3.18 ;25/03/2022;22/04/2022;DR4
513568; 5.52 ;25/03/2022;22/04/2022;DR4
130414; 5.52 ;25/03/2022;22/04/2022;DR4
131559; 4.52 ;25/03/2022;22/04/2022;DR4
130407; 2.41 ;25/03/2022;22/04/2022;DR4
510756; 9.22 ;25/03/2022;22/04/2022;DR4
553951; 3.72 ;25/03/2022;22/04/2022;DR4
177573; 23.90 ;25/03/2022;22/04/2022;DR4
126317; 8.72 ;25/03/2022;22/04/2022;DR4
126320; 13.56 ;25/03/2022;22/04/2022;DR4
513442; 55.85 ;25/03/2022;22/04/2022;DR4
513591; 19.68 ;25/03/2022;22/04/2022;DR4
172702; 41.96 ;25/03/2022;22/04/2022;DR4
229741; 49.58 ;25/03/2022;22/04/2022;DR4
130686; 6.23 ;25/03/2022;22/04/2022;DR4
140078; 4.00 ;25/03/2022;22/04/2022;DR4
152782; 15.38 ;25/03/2022;22/04/2022;DR4
514549; 13.38 ;25/03/2022;22/04/2022;DR4
188054; 13.81 ;25/03/2022;22/04/2022;DR4
511696; 0.50 ;25/03/2022;22/04/2022;DR4
514377; 6.44 ;25/03/2022;22/04/2022;DR4
514417; 27.75 ;25/03/2022;22/04/2022;DR4
514416; 52.18 ;25/03/2022;22/04/2022;DR4
514418; 13.82 ;25/03/2022;22/04/2022;DR4
183436; 18.70 ;25/03/2022;22/04/2022;DR4
514402; 3.18 ;25/03/2022;22/04/2022;DR4
190158; 5.35 ;25/03/2022;22/04/2022;DR4
190159; 6.24 ;25/03/2022;22/04/2022;DR4
557427; 7.55 ;25/03/2022;22/04/2022;DR4
553937; 5.55 ;25/03/2022;22/04/2022;DR4
189228; 16.56 ;25/03/2022;22/04/2022;DR4
514929; 4.90 ;25/03/2022;22/04/2022;DR4
190871; 22.90 ;25/03/2022;22/04/2022;DR4
526633; 6.75 ;25/03/2022;22/04/2022;DR4
191038; 4.11 ;25/03/2022;22/04/2022;DR4
515866; 34.31 ;25/03/2022;22/04/2022;DR4
514930; 5.07 ;25/03/2022;22/04/2022;DR4
514931; 5.10 ;25/03/2022;22/04/2022;DR4
511776; 2.85 ;25/03/2022;22/04/2022;DR4
571812; 1.31 ;25/03/2022;22/04/2022;DR4
206595; 11.15 ;25/03/2022;22/04/2022;DR4
206596; 7.57 ;25/03/2022;22/04/2022;DR4
515126; 15.40 ;25/03/2022;22/04/2022;DR4
534030; 7.61 ;25/03/2022;22/04/2022;DR4
574570; 7.09 ;25/03/2022;22/04/2022;DR4
158539; 6.77 ;25/03/2022;22/04/2022;DR4
571778; 18.69 ;25/03/2022;22/04/2022;DR4
571779; 21.90 ;25/03/2022;22/04/2022;DR4
526370; 24.50 ;25/03/2022;22/04/2022;DR4
515265; 19.91 ;25/03/2022;22/04/2022;DR4
515871; 33.57 ;25/03/2022;22/04/2022;DR4
515337; 21.60 ;25/03/2022;22/04/2022;DR4
515338; 74.53 ;25/03/2022;22/04/2022;DR4
515339; 21.05 ;25/03/2022;22/04/2022;DR4
515340; 71.24 ;25/03/2022;22/04/2022;DR4
515277; 3.11 ;25/03/2022;22/04/2022;DR4
515276; 18.07 ;25/03/2022;22/04/2022;DR4
527267; 4.32 ;25/03/2022;22/04/2022;DR4
515236; 5.50 ;25/03/2022;22/04/2022;DR4
515238; 9.08 ;25/03/2022;22/04/2022;DR4
191337; 8.30 ;25/03/2022;22/04/2022;DR4
191336; 5.80 ;25/03/2022;22/04/2022;DR4
132186; 10.92 ;25/03/2022;22/04/2022;DR4
100958; 14.50 ;25/03/2022;22/04/2022;DR4
513990; 0.80 ;25/03/2022;22/04/2022;DR4
526184; 3.12 ;25/03/2022;22/04/2022;DR4
526376; 30.32 ;25/03/2022;22/04/2022;DR4
124145; 3.23 ;25/03/2022;22/04/2022;DR4
515326; 12.77 ;25/03/2022;22/04/2022;DR4
140847; 5.92 ;25/03/2022;22/04/2022;DR4
132161; 15.69 ;25/03/2022;22/04/2022;DR4
526383; 30.31 ;25/03/2022;22/04/2022;DR4
515333; 6.89 ;25/03/2022;22/04/2022;DR4
577943; 30.10 ;25/03/2022;22/04/2022;DR4
515427; 38.68 ;25/03/2022;22/04/2022;DR4
537192; 5.52 ;25/03/2022;22/04/2022;DR4
537193; 5.99 ;25/03/2022;22/04/2022;DR4
537194; 14.62 ;25/03/2022;22/04/2022;DR4
527270; 3.67 ;25/03/2022;22/04/2022;DR4
527269; 5.85 ;25/03/2022;22/04/2022;DR4
574431; 20.96 ;25/03/2022;22/04/2022;DR4
196651; 109.12 ;25/03/2022;22/04/2022;DR4
197329; 6.93 ;25/03/2022;22/04/2022;DR4
562985; 4.01 ;25/03/2022;22/04/2022;DR4
197134; 14.82 ;25/03/2022;22/04/2022;DR4
232918; 8.17 ;25/03/2022;22/04/2022;DR4
185308; 6.78 ;25/03/2022;22/04/2022;DR4
186682; 5.33 ;25/03/2022;22/04/2022;DR4
137825; 1.78 ;25/03/2022;22/04/2022;DR4
585942; 38.19 ;25/03/2022;22/04/2022;DR4
199071; 26.21 ;25/03/2022;22/04/2022;DR4
199077; 10.64 ;25/03/2022;22/04/2022;DR4
571272; 4.22 ;25/03/2022;22/04/2022;DR4
230435; 2.49 ;25/03/2022;22/04/2022;DR4
515322; 5.88 ;25/03/2022;22/04/2022;DR4
514482; 1.77 ;25/03/2022;22/04/2022;DR4
571560; 49.60 ;25/03/2022;22/04/2022;DR4
141552; 1.82 ;25/03/2022;22/04/2022;DR4
572556; 16.54 ;25/03/2022;22/04/2022;DR4
139253; 1.89 ;25/03/2022;22/04/2022;DR4
574695; 6.38 ;25/03/2022;22/04/2022;DR4
571582; 42.77 ;25/03/2022;22/04/2022;DR4
196848; 40.23 ;25/03/2022;22/04/2022;DR4
571578; 7.57 ;25/03/2022;22/04/2022;DR4
578305; 32.17 ;25/03/2022;22/04/2022;DR4
514976; 6.07 ;25/03/2022;22/04/2022;DR4
534669; 14.12 ;25/03/2022;22/04/2022;DR4
534668; 6.77 ;25/03/2022;22/04/2022;DR4
200710; 18.18 ;25/03/2022;22/04/2022;DR4
200708; 14.79 ;25/03/2022;22/04/2022;DR4
552647; 68.12 ;25/03/2022;22/04/2022;DR4
552645; 62.35 ;25/03/2022;22/04/2022;DR4
515467; 2.84 ;25/03/2022;22/04/2022;DR4
527165; 4.25 ;25/03/2022;22/04/2022;DR4
571742; 2.44 ;25/03/2022;22/04/2022;DR4
525979; 3.09 ;25/03/2022;22/04/2022;DR4
201354; 34.41 ;25/03/2022;22/04/2022;DR4
198154; 5.69 ;25/03/2022;22/04/2022;DR4
198153; 8.79 ;25/03/2022;22/04/2022;DR4
198152; 5.84 ;25/03/2022;22/04/2022;DR4
198151; 8.71 ;25/03/2022;22/04/2022;DR4
198038; 14.23 ;25/03/2022;22/04/2022;DR4
525638; 19.78 ;25/03/2022;22/04/2022;DR4
525627; 41.67 ;25/03/2022;22/04/2022;DR4
525545; 10.85 ;25/03/2022;22/04/2022;DR4
525546; 11.87 ;25/03/2022;22/04/2022;DR4
571740; 13.27 ;25/03/2022;22/04/2022;DR4
197382; 10.54 ;25/03/2022;22/04/2022;DR4
505874; 18.48 ;25/03/2022;22/04/2022;DR4
571782; 7.98 ;25/03/2022;22/04/2022;DR4
571793; 1.50 ;25/03/2022;22/04/2022;DR4
575899; 39.84 ;25/03/2022;22/04/2022;DR4
578969; 29.04 ;25/03/2022;22/04/2022;DR4
574769; 2.29 ;25/03/2022;22/04/2022;DR4
585898; 31.03 ;25/03/2022;22/04/2022;DR4
200617; 23.19 ;25/03/2022;22/04/2022;DR4
200618; 33.84 ;25/03/2022;22/04/2022;DR4
208316; 8.43 ;25/03/2022;22/04/2022;DR4
571277; 2.42 ;25/03/2022;22/04/2022;DR4
571830; 15.71 ;25/03/2022;22/04/2022;DR4
571828; 19.45 ;25/03/2022;22/04/2022;DR4
202364; 14.18 ;25/03/2022;22/04/2022;DR4
571854; 36.32 ;25/03/2022;22/04/2022;DR4
196929; 15.75 ;25/03/2022;22/04/2022;DR4
175228; 32.21 ;25/03/2022;22/04/2022;DR4
204288; 7.95 ;25/03/2022;22/04/2022;DR4
571939; 12.61 ;25/03/2022;22/04/2022;DR4
571803; 44.59 ;25/03/2022;22/04/2022;DR4
174535; 7.19 ;25/03/2022;22/04/2022;DR4
527293; 2.77 ;25/03/2022;22/04/2022;DR4
203150; 2.32 ;25/03/2022;22/04/2022;DR4
203151; 2.60 ;25/03/2022;22/04/2022;DR4
572900; 36.71 ;25/03/2022;22/04/2022;DR4
528596; 39.28 ;25/03/2022;22/04/2022;DR4
571941; 63.60 ;25/03/2022;22/04/2022;DR4
579831; 2.03 ;25/03/2022;22/04/2022;DR4
571907; 0.65 ;25/03/2022;22/04/2022;DR4
571906; 1.14 ;25/03/2022;22/04/2022;DR4
202283; 4.21 ;25/03/2022;22/04/2022;DR4
574525; 0.52 ;25/03/2022;22/04/2022;DR4
571900; 20.76 ;25/03/2022;22/04/2022;DR4
535106; 37.01 ;25/03/2022;22/04/2022;DR4
526072; 1.35 ;25/03/2022;22/04/2022;DR4
579764; 2.39 ;25/03/2022;22/04/2022;DR4
577223; 1.03 ;25/03/2022;22/04/2022;DR4
572107; 3.35 ;25/03/2022;22/04/2022;DR4
204385; 3.96 ;25/03/2022;22/04/2022;DR4
572191; 6.31 ;25/03/2022;22/04/2022;DR4
513503; 1.83 ;25/03/2022;22/04/2022;DR4
572236; 10.27 ;25/03/2022;22/04/2022;DR4
572285; 5.84 ;25/03/2022;22/04/2022;DR4
579702; 2.73 ;25/03/2022;22/04/2022;DR4
553848; 0.47 ;25/03/2022;22/04/2022;DR4
553849; 0.35 ;25/03/2022;22/04/2022;DR4
553847; 0.25 ;25/03/2022;22/04/2022;DR4
572294; 8.70 ;25/03/2022;22/04/2022;DR4
572293; 6.67 ;25/03/2022;22/04/2022;DR4
206599; 11.15 ;25/03/2022;22/04/2022;DR4
515939; 35.84 ;25/03/2022;22/04/2022;DR4
572465; 54.06 ;25/03/2022;22/04/2022;DR4
526251; 4.88 ;25/03/2022;22/04/2022;DR4
523216; 27.65 ;25/03/2022;22/04/2022;DR4
525628; 48.10 ;25/03/2022;22/04/2022;DR4
525629; 37.68 ;25/03/2022;22/04/2022;DR4
525635; 14.88 ;25/03/2022;22/04/2022;DR4
526616; 8.02 ;25/03/2022;22/04/2022;DR4
140090; 10.23 ;25/03/2022;22/04/2022;DR4
573910; 5.88 ;25/03/2022;22/04/2022;DR4
553841; 4.09 ;25/03/2022;22/04/2022;DR4
526878; 3.00 ;25/03/2022;22/04/2022;DR4
572534; 20.87 ;25/03/2022;22/04/2022;DR4
553855; 11.53 ;25/03/2022;22/04/2022;DR4
572528; 1.53 ;25/03/2022;22/04/2022;DR4
218152; 9.29 ;25/03/2022;22/04/2022;DR4
570694; 6.49 ;25/03/2022;22/04/2022;DR4
209097; 20.21 ;25/03/2022;22/04/2022;DR4
209098; 61.90 ;25/03/2022;22/04/2022;DR4
559051; 33.67 ;25/03/2022;22/04/2022;DR4
205262; 5.33 ;25/03/2022;22/04/2022;DR4
572543; 40.89 ;25/03/2022;22/04/2022;DR4
525631; 36.05 ;25/03/2022;22/04/2022;DR4
525632; 45.40 ;25/03/2022;22/04/2022;DR4
200463; 27.44 ;25/03/2022;22/04/2022;DR4
571919; 13.83 ;25/03/2022;22/04/2022;DR4
210361; 12.89 ;25/03/2022;22/04/2022;DR4
506922; 12.51 ;25/03/2022;22/04/2022;DR4
553279; 4.42 ;25/03/2022;22/04/2022;DR4
214741; 2.27 ;25/03/2022;22/04/2022;DR4
211105; 2.26 ;25/03/2022;22/04/2022;DR4
210363; 19.09 ;25/03/2022;22/04/2022;DR4
572997; 3.30 ;25/03/2022;22/04/2022;DR4
572934; 5.30 ;25/03/2022;22/04/2022;DR4
572856; 5.49 ;25/03/2022;22/04/2022;DR4
570363; 1.92 ;25/03/2022;22/04/2022;DR4
536385; 10.13 ;25/03/2022;22/04/2022;DR4
536386; 10.11 ;25/03/2022;22/04/2022;DR4
536387; 2.80 ;25/03/2022;22/04/2022;DR4
521323; 4.20 ;25/03/2022;22/04/2022;DR4
525544; 37.84 ;25/03/2022;22/04/2022;DR4
525548; 20.52 ;25/03/2022;22/04/2022;DR4
211702; 13.52 ;25/03/2022;22/04/2022;DR4
577278; 3.97 ;25/03/2022;22/04/2022;DR4
572940; 38.98 ;25/03/2022;22/04/2022;DR4
554122; 6.79 ;25/03/2022;22/04/2022;DR4
577149; 49.54 ;25/03/2022;22/04/2022;DR4
558525; 8.82 ;25/03/2022;22/04/2022;DR4
554067; 13.08 ;25/03/2022;22/04/2022;DR4
212542; 51.35 ;25/03/2022;22/04/2022;DR4
208930; 2.26 ;25/03/2022;22/04/2022;DR4
577101; 6.57 ;25/03/2022;22/04/2022;DR4
577289; 2.97 ;25/03/2022;22/04/2022;DR4
577318; 5.37 ;25/03/2022;22/04/2022;DR4
553991; 1.78 ;25/03/2022;22/04/2022;DR4
207547; 41.60 ;25/03/2022;22/04/2022;DR4
525649; 57.49 ;25/03/2022;22/04/2022;DR4
525647; 17.30 ;25/03/2022;22/04/2022;DR4
579481; 3.77 ;25/03/2022;22/04/2022;DR4
214533; 39.40 ;25/03/2022;22/04/2022;DR4
579506; 31.29 ;25/03/2022;22/04/2022;DR4
572838; 34.20 ;25/03/2022;22/04/2022;DR4
572837; 37.39 ;25/03/2022;22/04/2022;DR4
577071; 0.92 ;25/03/2022;22/04/2022;DR4
527044; 20.75 ;25/03/2022;22/04/2022;DR4
527463; 10.81 ;25/03/2022;22/04/2022;DR4
215523; 8.69 ;25/03/2022;22/04/2022;DR4
521440; 0.72 ;25/03/2022;22/04/2022;DR4
552777; 2.29 ;25/03/2022;22/04/2022;DR4
521672; 1.78 ;25/03/2022;22/04/2022;DR4
215836; 11.66 ;25/03/2022;22/04/2022;DR4
554446; 6.17 ;25/03/2022;22/04/2022;DR4
521665; 1.86 ;25/03/2022;22/04/2022;DR4
578121; 26.89 ;25/03/2022;22/04/2022;DR4
556488; 5.95 ;25/03/2022;22/04/2022;DR4
578165; 7.03 ;25/03/2022;22/04/2022;DR4
527564; 4.61 ;25/03/2022;22/04/2022;DR4
579660; 23.58 ;25/03/2022;22/04/2022;DR4
578141; 6.97 ;25/03/2022;22/04/2022;DR4
559012; 17.20 ;25/03/2022;22/04/2022;DR4
577840; 45.70 ;25/03/2022;22/04/2022;DR4
577841; 49.86 ;25/03/2022;22/04/2022;DR4
578554; 23.18 ;25/03/2022;22/04/2022;DR4
578306; 61.62 ;25/03/2022;22/04/2022;DR4
572769; 9.61 ;25/03/2022;22/04/2022;DR4
578635; 5.03 ;25/03/2022;22/04/2022;DR4
578991; 1.55 ;25/03/2022;22/04/2022;DR4
526203; 8.47 ;25/03/2022;22/04/2022;DR4
513454; 5.13 ;25/03/2022;22/04/2022;DR4
578990; 2.58 ;25/03/2022;22/04/2022;DR4
138424; 3.00 ;25/03/2022;22/04/2022;DR4
138518; 1.03 ;25/03/2022;22/04/2022;DR4
522154; 0.61 ;25/03/2022;22/04/2022;DR4
522158; 0.64 ;25/03/2022;22/04/2022;DR4
522156; 0.63 ;25/03/2022;22/04/2022;DR4
522153; 2.26 ;25/03/2022;22/04/2022;DR4
522155; 2.21 ;25/03/2022;22/04/2022;DR4
522160; 2.61 ;25/03/2022;22/04/2022;DR4
527105; 7.81 ;25/03/2022;22/04/2022;DR4
513455; 4.78 ;25/03/2022;22/04/2022;DR4
527095; 13.36 ;25/03/2022;22/04/2022;DR4
527101; 17.03 ;25/03/2022;22/04/2022;DR4
141880; 10.77 ;25/03/2022;22/04/2022;DR4
578884; 17.39 ;25/03/2022;22/04/2022;DR4
578931; 24.27 ;25/03/2022;22/04/2022;DR4
214872; 1.22 ;25/03/2022;22/04/2022;DR4
214873; 3.04 ;25/03/2022;22/04/2022;DR4
214874; 5.12 ;25/03/2022;22/04/2022;DR4
528009; 5.13 ;25/03/2022;22/04/2022;DR4
577315; 3.19 ;25/03/2022;22/04/2022;DR4
578881; 25.44 ;25/03/2022;22/04/2022;DR4
526005; 25.86 ;25/03/2022;22/04/2022;DR4
525587; 3.14 ;25/03/2022;22/04/2022;DR4
219556; 3.47 ;25/03/2022;22/04/2022;DR4
579931; 42.86 ;25/03/2022;22/04/2022;DR4
537255; 5.69 ;25/03/2022;22/04/2022;DR4
578927; 3.64 ;25/03/2022;22/04/2022;DR4
559651; 2.50 ;25/03/2022;22/04/2022;DR4
559292; 1.59 ;25/03/2022;22/04/2022;DR4
559293; 3.49 ;25/03/2022;22/04/2022;DR4
525983; 3.51 ;25/03/2022;22/04/2022;DR4
578954; 7.70 ;25/03/2022;22/04/2022;DR4
579047; 10.43 ;25/03/2022;22/04/2022;DR4
559013; 8.31 ;25/03/2022;22/04/2022;DR4
578633; 11.27 ;25/03/2022;22/04/2022;DR4
526936; 2.87 ;25/03/2022;22/04/2022;DR4
578962; 8.35 ;25/03/2022;22/04/2022;DR4
527868; 17.92 ;25/03/2022;22/04/2022;DR4
579188; 6.22 ;25/03/2022;22/04/2022;DR4
216686; 4.00 ;25/03/2022;22/04/2022;DR4
579187; 6.18 ;25/03/2022;22/04/2022;DR4
578987; 33.64 ;25/03/2022;22/04/2022;DR4
552823; 2.53 ;25/03/2022;22/04/2022;DR4
528268; 6.26 ;25/03/2022;22/04/2022;DR4
134318; 1.63 ;25/03/2022;22/04/2022;DR4
134315; 3.08 ;25/03/2022;22/04/2022;DR4
141632; 2.90 ;25/03/2022;22/04/2022;DR4
515132; 3.63 ;25/03/2022;22/04/2022;DR4
138749; 3.39 ;25/03/2022;22/04/2022;DR4
579252; 47.72 ;25/03/2022;22/04/2022;DR4
555844; 22.79 ;25/03/2022;22/04/2022;DR4
219006; 41.99 ;25/03/2022;22/04/2022;DR4
526081; 3.58 ;25/03/2022;22/04/2022;DR4
526080; 2.54 ;25/03/2022;22/04/2022;DR4
525870; 2.22 ;25/03/2022;22/04/2022;DR4
524559; 1.24 ;25/03/2022;22/04/2022;DR4
525493; 3.22 ;25/03/2022;22/04/2022;DR4
525492; 4.49 ;25/03/2022;22/04/2022;DR4
510739; 56.02 ;25/03/2022;22/04/2022;DR4
135995; 8.62 ;25/03/2022;22/04/2022;DR4
222531; 39.75 ;25/03/2022;22/04/2022;DR4
526860; 2.49 ;25/03/2022;22/04/2022;DR4
525922; 1.85 ;25/03/2022;22/04/2022;DR4
527803; 11.77 ;25/03/2022;22/04/2022;DR4
557813; 1.02 ;25/03/2022;22/04/2022;DR4
579497; 51.11 ;25/03/2022;22/04/2022;DR4
558591; 10.67 ;25/03/2022;22/04/2022;DR4
579168; 14.82 ;25/03/2022;22/04/2022;DR4
221984; 8.87 ;25/03/2022;22/04/2022;DR4
221726; 4.02 ;25/03/2022;22/04/2022;DR4
579422; 3.76 ;25/03/2022;22/04/2022;DR4
221729; 4.00 ;25/03/2022;22/04/2022;DR4
221725; 6.16 ;25/03/2022;22/04/2022;DR4
579512; 29.30 ;25/03/2022;22/04/2022;DR4
587583; 6.35 ;25/03/2022;22/04/2022;DR4
579886; 28.09 ;25/03/2022;22/04/2022;DR4
579803; 31.51 ;25/03/2022;22/04/2022;DR4
223132; 24.96 ;25/03/2022;22/04/2022;DR4
217350; 22.85 ;25/03/2022;22/04/2022;DR4
579911; 10.51 ;25/03/2022;22/04/2022;DR4
579913; 9.90 ;25/03/2022;22/04/2022;DR4
579919; 16.65 ;25/03/2022;22/04/2022;DR4
579914; 12.54 ;25/03/2022;22/04/2022;DR4
526179; 6.38 ;25/03/2022;22/04/2022;DR4
579839; 1.36 ;25/03/2022;22/04/2022;DR4
526948; 2.02 ;25/03/2022;22/04/2022;DR4
552070; 37.55 ;25/03/2022;22/04/2022;DR4
561218; 11.77 ;25/03/2022;22/04/2022;DR4
214098; 1.28 ;25/03/2022;22/04/2022;DR4
223169; 7.27 ;25/03/2022;22/04/2022;DR4
514265; 6.30 ;25/03/2022;22/04/2022;DR4
579971; 3.06 ;25/03/2022;22/04/2022;DR4
225845; 4.83 ;25/03/2022;22/04/2022;DR4
225843; 1.22 ;25/03/2022;22/04/2022;DR4
526602; 5.46 ;25/03/2022;22/04/2022;DR4
552385; 12.04 ;25/03/2022;22/04/2022;DR4
526641; 3.58 ;25/03/2022;22/04/2022;DR4
525630; 42.65 ;25/03/2022;22/04/2022;DR4
526905; 7.84 ;25/03/2022;22/04/2022;DR4
570223; 4.83 ;25/03/2022;22/04/2022;DR4
229793; 10.10 ;25/03/2022;22/04/2022;DR4
229794; 8.54 ;25/03/2022;22/04/2022;DR4
229796; 9.80 ;25/03/2022;22/04/2022;DR4
527447; 17.55 ;25/03/2022;22/04/2022;DR4
527445; 18.57 ;25/03/2022;22/04/2022;DR4
527448; 16.09 ;25/03/2022;22/04/2022;DR4
574792; 4.66 ;25/03/2022;22/04/2022;DR4
574717; 2.71 ;25/03/2022;22/04/2022;DR4
552053; 80.98 ;25/03/2022;22/04/2022;DR4
552051; 23.19 ;25/03/2022;22/04/2022;DR4
526371; 11.48 ;25/03/2022;22/04/2022;DR4
521611; 9.85 ;25/03/2022;22/04/2022;DR4
554483; 5.67 ;25/03/2022;22/04/2022;DR4
525932; 0.72 ;25/03/2022;22/04/2022;DR4
527472; 10.41 ;25/03/2022;22/04/2022;DR4
527087; 24.77 ;25/03/2022;22/04/2022;DR4
221744; 1.41 ;25/03/2022;22/04/2022;DR4
231805; 5.40 ;25/03/2022;22/04/2022;DR4
527256; 5.77 ;25/03/2022;22/04/2022;DR4
553268; 22.53 ;25/03/2022;22/04/2022;DR4
553784; 5.39 ;25/03/2022;22/04/2022;DR4
570445; 4.54 ;25/03/2022;22/04/2022;DR4
526039; 3.39 ;25/03/2022;22/04/2022;DR4
522728; 0.92 ;25/03/2022;22/04/2022;DR4
526932; 3.11 ;25/03/2022;22/04/2022;DR4
527068; 0.97 ;25/03/2022;22/04/2022;DR4
228859; 11.83 ;25/03/2022;22/04/2022;DR4
228858; 10.19 ;25/03/2022;22/04/2022;DR4
228881; 37.71 ;25/03/2022;22/04/2022;DR4
228882; 56.11 ;25/03/2022;22/04/2022;DR4
553721; 31.57 ;25/03/2022;22/04/2022;DR4
561714; 4.36 ;25/03/2022;22/04/2022;DR4
554141; 15.58 ;25/03/2022;22/04/2022;DR4
554045; 22.70 ;25/03/2022;22/04/2022;DR4
554044; 13.00 ;25/03/2022;22/04/2022;DR4
502359; 27.37 ;25/03/2022;22/04/2022;DR4
587495; 17.16 ;25/03/2022;22/04/2022;DR4
552136; 47.32 ;25/03/2022;22/04/2022;DR4
552135; 30.05 ;25/03/2022;22/04/2022;DR4
554256; 75.03 ;25/03/2022;22/04/2022;DR4
228782; 3.31 ;25/03/2022;22/04/2022;DR4
552172; 3.98 ;25/03/2022;22/04/2022;DR4
552173; 4.05 ;25/03/2022;22/04/2022;DR4
226346; 5.46 ;25/03/2022;22/04/2022;DR4
522864; 1.74 ;25/03/2022;22/04/2022;DR4
579766; 3.29 ;25/03/2022;22/04/2022;DR4
552118; 24.68 ;25/03/2022;22/04/2022;DR4
554545; 23.60 ;25/03/2022;22/04/2022;DR4
554526; 46.62 ;25/03/2022;22/04/2022;DR4
526140; 0.39 ;25/03/2022;22/04/2022;DR4
526029; 1.52 ;25/03/2022;22/04/2022;DR4
526028; 1.50 ;25/03/2022;22/04/2022;DR4
